Text_name;sentence;TAM;Origin;Word_length;Transitivity
CMAELR3-M23;60.1042;%spl_present;%germanic;1%;%transitive
CMAELR3-M23;60.1042;%spl_present;%romance;2%;%transitive
CMAELR3-M23;60.1042;%spl_present;%germanic;1%;%transitive
CMAELR3-M23;60.1043;%spl_present;%germanic;1%;%transitive
CMAELR3-M23;60.1045;%spl_present;%germanic;1%;%prep_intransitive
CMAELR3-M23;60.1046;%spl_present;%romance;1%;%transitive
CMAELR3-M23;60.1046;%spl_present;%romance;2%;%prep_intransitive
CMAELR3-M23;60.1046;%spl_present;%germanic;2%;%prep_intransitive
CMAELR4-M4;1.5;%spl_present;%germanic;2%;%intransitive
CMAELR4-M4;1.5;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;1.13;%spl_present;%germanic;2%;%transitive
CMAELR4-M4;1.19;%spl_present;%germanic;1%;%prep_intransitive
CMAELR4-M4;1.19;%spl_present;%germanic;%1half;%transitive
CMAELR4-M4;1.19;%spl_present;%romance;1%;%intransitive
CMAELR4-M4;1.19;%spl_present;%germanic;1%;%prep_intransitive
CMAELR4-M4;1.19;%spl_present;%germanic;2%;%prep_intransitive
CMAELR4-M4;2.23;%spl_present;%romance;2%;%intransitive
CMAELR4-M4;2.3;%spl_present;%romance;2%;%transitive
CMAELR4-M4;2.32;%spl_present;%germanic;1%;%prep_intransitive
CMAELR4-M4;2.34;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;2.36;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;2.4;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;2.42;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;3.52;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;3.52;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;3.55;%spl_present;%germanic;2%;%prep_intransitive
CMAELR4-M4;3.56;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;3.63;%spl_present;%germanic;1%;%prep_intransitive
CMAELR4-M4;3.63;%spl_present;%romance;2%;%intransitive
CMAELR4-M4;3.68;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;3.68;%spl_present;%germanic;%1half;%transitive
CMAELR4-M4;3.77;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;4.89;%spl_present;%romance;2%;%prep_intransitive
CMAELR4-M4;4.91;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;4.96;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;4.96;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;4.97;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;4.101;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;4.103;%spl_present;%germanic;%1half;%intransitive
CMAELR4-M4;4.103;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;4.111;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;5.113;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;5.114;%spl_present;%romance;1%;%transitive
CMAELR4-M4;5.115;%spl_present;%germanic;%1half;%transitive
CMAELR4-M4;5.117;%spl_present;%romance;%2half;%transitive
CMAELR4-M4;5.118;%spl_present;%romance;%2half;%transitive
CMAELR4-M4;5.122;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;5.122;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;5.125;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;5.126;%spl_present;%germanic;1%;%prep_intransitive
CMAELR4-M4;5.127;%spl_present;%germanic;1%;%prep_intransitive
CMAELR4-M4;5.139;%spl_present;%romance;1%;%transitive
CMAELR4-M4;5.141;%spl_present;%germanic;2%;%transitive
CMAELR4-M4;5.143;%spl_present;%germanic;2%;%prep_intransitive
CMAELR4-M4;6.147;%spl_present;%germanic;1%;%prep_intransitive
CMAELR4-M4;6.147;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;6.147;%spl_present;%germanic;1%;%prep_intransitive
CMAELR4-M4;6.152;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;6.158;%spl_present;%germanic;2%;%intransitive
CMAELR4-M4;6.164;%spl_present;%germanic;2%;%transitive
CMAELR4-M4;6.167;%spl_present;%germanic;1%;%prep_intransitive
CMAELR4-M4;7.175;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;7.175;%spl_present;%romance;2%;%transitive
CMAELR4-M4;7.18;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;7.182;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;7.185;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;7.186;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;7.187;%spl_present;%germanic;%2half;%transitive
CMAELR4-M4;7.189;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;7.19;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;7.191;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;7.191;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;8.196;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;8.204;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;8.208;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;9.213;%spl_present;%germanic;%1half;%transitive
CMAELR4-M4;9.218;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;9.219;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;9.22;%spl_present;%germanic;1%;%prep_intransitive
CMAELR4-M4;9.22;%spl_present;%romance;2%;%transitive
CMAELR4-M4;9.221;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;9.232;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;9.232;%spl_present;%romance;3%;%transitive
CMAELR4-M4;9.232;%spl_present;%germanic;1%;%prep_intransitive
CMAELR4-M4;9.233;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;9.233;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;9.235;%spl_present;%germanic;2%;%transitive
CMAELR4-M4;9.236;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;9.236;%spl_present;%germanic;%1half;%intransitive
CMAELR4-M4;9.239;%spl_present;%germanic;1%;%prep_intransitive
CMAELR4-M4;9.241;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;9.241;%spl_present;%romance;2%;%intransitive
CMAELR4-M4;10.245;%spl_present;%romance;2%;%prep_intransitive
CMAELR4-M4;10.248;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;10.248;%spl_present;%romance;2%;%transitive
CMAELR4-M4;10.251;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;10.253;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;10.254;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;10.255;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;10.256;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;10.256;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;10.257;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;10.267;%spl_present;%romance;2%;%transitive
CMAELR4-M4;10.269;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;10.269;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;11.275;%spl_present;%germanic;1%;%prep_intransitive
CMAELR4-M4;11.283;%spl_present;%romance;1%;%prep_intransitive
CMAELR4-M4;11.287;%spl_present;%germanic;2%;%transitive
CMAELR4-M4;11.287;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;11.288;%spl_present;%romance;2%;%transitive
CMAELR4-M4;11.289;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;11.289;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;11.292;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;11.292;%spl_present;%germanic;1%;%prep_intransitive
CMAELR4-M4;11.293;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;11.294;%spl_present;%germanic;1%;%prep_intransitive
CMAELR4-M4;11.294;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;11.294;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;11.295;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;12.312;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;12.317;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;12.319;%spl_present;%germanic;1%;%prep_intransitive
CMAELR4-M4;12.324;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;12.326;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;12.326;%spl_present;%germanic;2%;%transitive
CMAELR4-M4;12.328;%spl_present;%germanic;1%;%prep_intransitive
CMAELR4-M4;12.329;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;12.334;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;12.335;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;12.336;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;12.336;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;12.337;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;13.338;%spl_present;%germanic;1%;%prep_intransitive
CMAELR4-M4;13.339;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;13.341;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;13.363;%spl_present;%germanic;1%;%prep_intransitive
CMAELR4-M4;13.366;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;13.366;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;13.368;%spl_present;%germanic;1%;%prep_intransitive
CMAELR4-M4;13.371;%spl_present;%germanic;1%;%prep_intransitive
CMAELR4-M4;13.373;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;14.376;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;14.376;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;14.376;%spl_present;%germanic;1%;%prep_intransitive
CMAELR4-M4;14.377;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;14.377;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;14.378;%spl_present;%germanic;1%;%prep_intransitive
CMAELR4-M4;14.379;%spl_present;%germanic;1%;%prep_intransitive
CMAELR4-M4;14.382;%spl_present;%romance;2%;%transitive
CMAELR4-M4;14.382;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;14.383;%spl_present;%romance;2%;%transitive
CMAELR4-M4;14.383;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;14.383;%spl_present;%germanic;1%;%prep_intransitive
CMAELR4-M4;14.39;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;14.393;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;14.398;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;14.4;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;14.407;%spl_present;%romance;2%;%transitive
CMAELR4-M4;15.408;%spl_present;%germanic;1%;%prep_intransitive
CMAELR4-M4;15.408;%spl_present;%germanic;1%;%prep_intransitive
CMAELR4-M4;15.41;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;15.411;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;15.412;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;15.413;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;15.416;%spl_present;%romance;2%;%transitive
CMAELR4-M4;15.417;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;15.418;%spl_present;%germanic;3%;%transitive
CMAELR4-M4;15.418;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;15.425;%spl_present;%germanic;%2half;%transitive
CMAELR4-M4;15.426;%spl_present;%germanic;1%;%prep_intransitive
CMAELR4-M4;15.428;%spl_present;%germanic;3%;%transitive
CMAELR4-M4;15.429;%spl_present;%romance;2%;%transitive
CMAELR4-M4;15.429;%spl_present;%romance;2%;%prep_intransitive
CMAELR4-M4;15.431;%spl_present;%germanic;1%;%prep_intransitive
CMAELR4-M4;15.432;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;15.435;%spl_present;%romance;1%;%transitive
CMAELR4-M4;15.435;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;16.437;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;16.438;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;16.439;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;16.439;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;16.44;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;16.44;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;16.445;%spl_present;%germanic;1%;%prep_intransitive
CMAELR4-M4;16.446;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;16.447;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;16.449;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;16.45;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;16.464;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;16.466;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;17.474;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;17.474;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;17.48;%spl_present;%germanic;1%;%prep_intransitive
CMAELR4-M4;18.482;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;18.482;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;18.482;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;18.484;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;18.497;%spl_present;%romance;1%;%transitive
CMAELR4-M4;18.502;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;18.502;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;19.513;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;19.523;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;19.523;%spl_present;%romance;%2half;%transitive
CMAELR4-M4;19.526;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;19.527;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;19.539;%spl_present;%romance;2%;%transitive
CMAELR4-M4;19.541;%spl_present;%blended;1%;%prep_intransitive
CMAELR4-M4;19.543;%spl_present;%romance;1%;%intransitive
CMAELR4-M4;20.547;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;20.562;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;20.563;%spl_present;%romance;1%;%prep_intransitive
CMAELR4-M4;20.573;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;20.577;%spl_present;%romance;1%;%transitive
CMAELR4-M4;20.578;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;20.579;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;20.579;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;20.58;%spl_present;%romance;1%;%transitive
CMAELR4-M4;20.581;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;20.583;%spl_present;%romance;1%;%transitive
CMAELR4-M4;20.585;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;20.586;%spl_present;%romance;2%;%intransitive
CMAELR4-M4;20.587;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;20.588;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;20.589;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;20.595;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;20.595;%spl_present;%germanic;1%;%prep_intransitive
CMAELR4-M4;20.595;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;20.596;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;20.597;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;21.599;%spl_present;%germanic;2%;%transitive
CMAELR4-M4;21.6;%spl_present;%romance;1%;%intransitive
CMAELR4-M4;21.604;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;21.606;%spl_present;%germanic;1%;%prep_intransitive
CMAELR4-M4;21.614;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;21.619;%spl_present;%germanic;2%;%transitive
CMAELR4-M4;21.62;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;21.627;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;21.629;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;21.63;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;21.632;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;21.639;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;21.64;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;21.645;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;22.648;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;22.652;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;22.655;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;22.656;%spl_present;%germanic;2%;%transitive
CMAELR4-M4;22.657;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;22.657;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;22.661;%spl_present;%romance;2%;%transitive
CMAELR4-M4;22.665;%spl_present;%germanic;1%;%prep_intransitive
CMAELR4-M4;22.669;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;22.672;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;23.699;%spl_present;%germanic;1%;%prep_intransitive
CMAELR4-M4;23.699;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;23.699;%spl_present;%germanic;1%;%prep_intransitive
CMAELR4-M4;23.7;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;23.701;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;23.703;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;23.703;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;23.707;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;23.711;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;23.717;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;23.722;%spl_present;%germanic;1%;%prep_intransitive
CMAELR4-M4;23.722;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;23.722;%spl_present;%germanic;1%;%prep_intransitive
CMAELR4-M4;23.723;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;23.724;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;23.724;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;23.729;%spl_present;%germanic;1%;%prep_intransitive
CMAELR4-M4;23.73;%spl_present;%germanic;1%;%prep_intransitive
CMAELR4-M4;23.731;%spl_present;%germanic;1%;%prep_intransitive
CMAELR4-M4;23.731;%spl_present;%germanic;1%;%prep_intransitive
CMAELR4-M4;24.732;%spl_present;%germanic;1%;%prep_intransitive
CMAELR4-M4;24.734;%spl_present;%romance;2%;%transitive
CMAELR4-M4;24.735;%spl_present;%germanic;1%;%prep_intransitive
CMAELR4-M4;24.736;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;24.744;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;24.745;%spl_present;%blended;1%;%intransitive
CMAELR4-M4;24.746;%spl_present;%germanic;2%;%transitive
CMAELR4-M4;24.749;%spl_present;%germanic;2%;%transitive
CMAELR4-M4;24.758;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;24.758;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;25.76;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;25.762;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;25.762;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;25.763;%spl_present;%germanic;1%;%prep_intransitive
CMAELR4-M4;25.763;%spl_present;%germanic;1%;%intransitive
CMAELR4-M4;25.763;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;25.765;%spl_present;%germanic;1%;%transitive
CMAELR4-M4;25.767;%spl_present;%germanic;1%;%intransitive
CMANCRIW-1-M1;I.42.4;%spl_present;%germanic;1%;%intransitive
CMANCRIW-1-M1;I.42.6;%spl_present;%germanic;1%;%intransitive
CMANCRIW-1-M1;I.42.7;%spl_present;%germanic;1%;%prep_intransitive
CMANCRIW-1-M1;I.42.9;%spl_present;%germanic;%1half;%intransitive
CMANCRIW-1-M1;I.42.10;%spl_present;%germanic;1%;%intransitive
CMANCRIW-1-M1;I.42.12;%spl_present;%germanic;1%;%prep_intransitive
CMANCRIW-1-M1;I.42.12;%spl_present;%germanic;1%;%transitive
CMANCRIW-1-M1;I.42.12;%spl_present;%germanic;1%;%transitive
CMANCRIW-1-M1;I.42.12;%spl_present;%germanic;2%;%transitive
CMANCRIW-1-M1;I.42.12;%spl_present;%germanic;1%;%transitive
CMANCRIW-1-M1;I.42.14;%spl_present;%germanic;%1half;%intransitive
CMANCRIW-1-M1;I.42.15;%spl_present;%germanic;1%;%intransitive
CMANCRIW-1-M1;I.42.18;%spl_present;%germanic;1%;%intransitive
CMANCRIW-1-M1;I.42.19;%spl_present;%germanic;1%;%prep_intransitive
CMANCRIW-1-M1;I.42.20;%spl_present;%germanic;1%;%prep_intransitive
CMANCRIW-1-M1;I.42.21;%spl_present;%germanic;1%;%intransitive
CMANCRIW-1-M1;I.42.22;%spl_present;%germanic;1%;%intransitive
CMANCRIW-1-M1;I.42.24;%spl_present;%germanic;1%;%intransitive
CMANCRIW-1-M1;I.42.25;%spl_present;%germanic;1%;%intransitive
CMANCRIW-1-M1;I.44.28;%spl_present;%germanic;1%;%intransitive
CMANCRIW-1-M1;I.44.28;%spl_present;%germanic;1%;%transitive
CMANCRIW-1-M1;I.44.28;%spl_present;%germanic;1%;%transitive
CMANCRIW-1-M1;I.44.28;%spl_present;%germanic;1%;%transitive
CMANCRIW-1-M1;I.44.29;%spl_present;%germanic;%1half;%transitive
CMANCRIW-1-M1;I.44.30;%spl_present;%germanic;%1half;%intransitive
CMANCRIW-1-M1;I.44.31;%spl_present;%germanic;1%;%prep_intransitive
CMANCRIW-1-M1;I.44.32;%spl_present;%germanic;1%;%prep_intransitive
CMANCRIW-1-M1;I.44.33;%spl_present;%germanic;1%;%transitive
CMANCRIW-1-M1;I.44.36;%spl_present;%germanic;1%;%prep_intransitive
CMANCRIW-1-M1;I.44.36;%spl_present;%germanic;1%;%transitive
CMANCRIW-1-M1;I.44.37;%spl_present;%germanic;%1half;%intransitive
CMANCRIW-1-M1;I.44.37;%spl_present;%germanic;1%;%transitive
CMANCRIW-1-M1;I.44.37;%spl_present;%germanic;1%;%transitive
CMANCRIW-1-M1;I.44.39;%spl_present;%germanic;1%;%transitive
CMANCRIW-1-M1;I.44.40;%spl_present;%germanic;1%;%intransitive
CMANCRIW-1-M1;I.44.41;%spl_present;%germanic;1%;%intransitive
CMANCRIW-1-M1;I.44.43;%spl_present;%germanic;1%;%intransitive
CMANCRIW-1-M1;I.44.45;%spl_present;%germanic;1%;%intransitive
CMANCRIW-1-M1;I.44.47;%spl_present;%germanic;1%;%intransitive
CMANCRIW-1-M1;I.44.48;%spl_present;%germanic;1%;%intransitive
CMANCRIW-1-M1;I.44.49;%spl_present;%germanic;%1half;%transitive
CMANCRIW-1-M1;I.44.51;%spl_present;%germanic;1%;%intransitive
CMANCRIW-1-M1;I.46.52;%spl_present;%germanic;1%;%transitive
CMANCRIW-1-M1;I.46.54;%spl_present;%germanic;1%;%transitive
CMANCRIW-1-M1;I.46.54;%spl_present;%germanic;2%;%transitive
CMANCRIW-1-M1;I.46.56;%spl_present;%germanic;2%;%transitive
CMANCRIW-1-M1;I.46.57;%spl_present;%germanic;1%;%prep_intransitive
CMANCRIW-1-M1;I.46.58;%spl_present;%germanic;1%;%transitive
CMANCRIW-1-M1;I.46.58;%spl_present;%germanic;1%;%transitive
CMANCRIW-1-M1;I.46.58;%spl_present;%germanic;1%;%prep_intransitive
CMANCRIW-1-M1;I.46.59;%spl_present;%germanic;1%;%transitive
CMANCRIW-1-M1;I.46.62;%spl_present;%germanic;1%;%prep_intransitive
CMANCRIW-1-M1;I.46.63;%spl_present;%germanic;1%;%intransitive
CMANCRIW-1-M1;I.46.64;%spl_present;%germanic;2%;%intransitive
CMANCRIW-1-M1;I.46.65;%spl_present;%germanic;1%;%transitive
CMANCRIW-1-M1;I.46.65;%spl_present;%germanic;1%;%prep_intransitive
CMANCRIW-1-M1;I.46.67;%spl_present;%germanic;1%;%transitive
CMANCRIW-1-M1;I.46.67;%spl_present;%germanic;1%;%prep_intransitive
CMANCRIW-1-M1;I.46.68;%spl_present;%germanic;1%;%transitive
CMANCRIW-1-M1;I.46.69;%spl_present;%germanic;1%;%prep_intransitive
CMANCRIW-1-M1;I.48.70;%spl_present;%germanic;1%;%transitive
CMANCRIW-1-M1;I.48.70;%spl_present;%germanic;1%;%transitive
CMANCRIW-1-M1;I.48.70;%spl_present;%germanic;1%;%intransitive
CMANCRIW-1-M1;I.48.70;%spl_present;%germanic;1%;%intransitive
CMANCRIW-1-M1;I.48.71;%spl_present;%romance;2%;%transitive
CMANCRIW-1-M1;I.48.73;%spl_present;%germanic;1%;%prep_intransitive
CMANCRIW-1-M1;I.48.73;%spl_present;%germanic;1%;%intransitive
CMANCRIW-1-M1;I.48.75;%spl_present;%germanic;1%;%transitive
CMANCRIW-1-M1;I.48.76;%spl_present;%germanic;1%;%transitive
CMANCRIW-1-M1;I.48.77;%spl_present;%germanic;1%;%transitive
CMANCRIW-1-M1;I.48.78;%spl_present;%germanic;1%;%transitive
